region	zone	woreda	kebele	village_id	_parent_index	crop	landscape	gender	age	education_years	yrsexp	extension_received	totalHH	hhsize_adultequiv	median_dist_fert	plot_owned	plotareaha	plotareaha2	use_infert	use_orgfert	hired_labour	use_impseed	use_rowplant	use_pesticide	plt_herbicideUse	plt_draftanimals	plt_intercrop	plt_croprotation	N_rate	P_rate	N_rate2	N_P	N_footslope	N_midslope	N_hillslope	ctot	ntot	oc	p	k	ph	sand	silt	clay	rain_sum	rain_cv	lnrain	price_dap	price_nps	price_npsb	price_npsZnb	price_urea	N_price_market	teff_price_market	wheat_price_market	Teff_N_ratio	Wheat_N_ratio	yield
"Oromia"	"Jimma"	"SeKoru"	"Kelta"	50	104	"Teff"	"Hillslope"	1.0	45	3	30	1	10	4.5	5.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	0.0	19.0	27.6	55852	20.6	10.3	205	5.74	32.8	25.83	38.9	895.44336	3.1165743	6.797319		50.0				120.72	52.3	45.31	0.43		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	143	"Teff"	"Footslope"	1.0	42	3	25	1	11	5.2	30.0	1.0	0.25	0.0625	1.0	1.0	1.0	1.0	1.0	0.0	1	1	0	1	128.0	40.0	16384.0	5120.0	128.0	0.0	0.0	20.3	10282	15.6	8.7	255	5.96	42.4	25.96	33.0	601.13165	4.0162964	6.398814	64.0				64.0	122.76	54.66	47.98	0.45		1600.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	136	"Sorghum"	"Midslope"	1.0	45	3	20	1	8	4.3	30.0	1.0	0.25	0.0625	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	17943	17.7	7.7	264	5.82	39.3	26.95	33.2	601.13165	4.0162964	6.398814						122.76	54.66	47.98			4.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	391	"Teff"	"Midslope"	1.0	39	0	14	1	7	3.8	30.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1	1	0	1	64.0	20.0	4096.0	1280.0	0.0	64.0	0.0	26.8	61417	20.6	5.7	232	5.57	37.2	27.6	34.9	629.88983	4.2609105	6.4455447	70.0				70.0	122.76	54.66	47.98	0.45		300.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	246	"Teff"	"Midslope"	1.0	50	9	30	1	5	2.6	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	0.0	1.0	1	0	0	1	18.0	20.0	324.0	360.0	0.0	18.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	50.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	256	"Teff"	"Midslope"	1.0	50	15	25	0	6	3.3	30.0	0.0	0.5	0.25	1.0	0.0	1.0	1.0	1.0	0.0	0	1	0	1	36.0	40.0	1296.0	1440.0	0.0	36.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	38.0					122.76	54.66	47.98	0.45		4.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	19	"Teff"	"Footslope"	1.0	21	6	10	1	4	2.1	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	1.0	1.0	1	1	0	1	18.0	20.0	324.0	360.0	18.0	0.0	0.0	24.4	34416	19.8	5.8	228	5.59	38.5	27.55	33.8	605.9564	4.6297474	6.406808	38.8					122.76	54.66	47.98	0.45		640.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	377	"Wheat"	"Midslope"	1.0	25	13	7	1	5	2.8	30.0	0.0	0.5	0.25	1.0	1.0	0.0	0.0	1.0	0.0	0	0	0	1	32.0	10.0	1024.0	320.0	0.0	32.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	50.0				50.0	122.76	54.66	47.98		0.39	2.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	305	"Teff"	"Footslope"	1.0	40	15	22	0	8	3.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	36.0	40.0	1296.0	1440.0	36.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	60.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	142	"Teff"	"Footslope"	1.0	50	10	23	0	9	3.8	30.0	1.0	0.5	0.25	1.0	1.0	1.0	1.0	1.0	0.0	0	1	0	1	82.0	40.0	6724.0	3280.0	82.0	0.0	0.0	22.2	17943	17.7	7.7	264	5.82	39.3	26.95	33.2	601.13165	4.0162964	6.398814	50.0				72.0	122.76	54.66	47.98	0.45		1000.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	303	"Teff"	"Midslope"	1.0	60	0	40	0	9	4.8	30.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	9.0	10.0	81.0	90.0	0.0	9.0	0.0	24.6	9273	15.7	9.4	216	6.08	36.5	24.08	34.9	692.03534	3.353107	6.539637	30.0					122.76	54.66	47.98	0.45		3.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	249	"Teff"	"Midslope"	1.0	39	10	15	0	11	5.2	30.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1	1	0	1	32.0	10.0	1024.0	320.0	0.0	32.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	70.0				70.0	122.76	54.66	47.98	0.45		200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	385	"Teff"	"Midslope"	1.0	40	9	10	1	7	3.1	30.0	0.0	0.5	0.25	1.0	1.0	0.0	1.0	1.0	0.0	1	1	0	1	32.0	10.0	1024.0	320.0	0.0	32.0	0.0	28.0	74418	21.9	5.7	221	5.57	35.2	27.2	34.8	645.6366	4.3389683	6.470237	120.0				75.0	122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	136	"Wheat"	"Midslope"	1.0	45	3	20	1	8	4.3	30.0	1.0	0.25	0.0625	0.0	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	17943	17.7	7.7	264	5.82	39.3	26.95	33.2	601.13165	4.0162964	6.398814						122.76	54.66	47.98		0.39	4.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	388	"Teff"	"Midslope"	1.0	40	6	3	1	7	3.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	32.0	10.0	1024.0	320.0	0.0	32.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	80.0				75.0	122.76	54.66	47.98	0.45		300.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	261	"Teff"	"Midslope"	1.0	48	8	10	0	7	3.1	30.0	1.0	0.5	0.25	1.0	0.0	1.0	1.0	1.0	0.0	1	1	0	1	36.0	40.0	1296.0	1440.0	0.0	36.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	38.0					122.76	54.66	47.98	0.45		5.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	380	"Teff"	"Midslope"	1.0	45	4	20	1	8	3.9	30.0	0.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	0	18.0	20.0	324.0	360.0	0.0	18.0	0.0	26.6	72129	22.0	6.1	215	5.62	35.9	26.91	35.1	645.6366	4.3389683	6.470237	50.0					122.76	54.66	47.98	0.45		700.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	392	"Teff"	"Midslope"	1.0	48	15	12	1	12	6.5	30.0	1.0	1.5	2.25	1.0	0.0	0.0	1.0	1.0	0.0	1	1	0	1	42.666668	13.333333	1820.4446	568.8889	0.0	42.666668	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	70.0				70.0	122.76	54.66	47.98	0.45		533.3333
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	319	"Teff"	"Midslope"	1.0	42	13	10	0	8	3.7	30.0	1.0	0.75	0.5625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	24.0	26.666666	576.0	640.0	0.0	24.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	39.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	260	"Teff"	"Midslope"	1.0	50	6	30	0	7	3.8	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	1.0	0.0	1	1	0	1	64.0	20.0	4096.0	1280.0	0.0	64.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	80.0				75.0	122.76	54.66	47.98	0.45		300.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	136	"Teff"	"Midslope"	1.0	45	3	20	1	8	4.3	30.0	1.0	0.5	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	17943	17.7	7.7	264	5.82	39.3	26.95	33.2	601.13165	4.0162964	6.398814						122.76	54.66	47.98	0.45		6.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	380	"Teff"	"Midslope"	1.0	45	4	20	1	8	3.9	30.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	36.0	40.0	1296.0	1440.0	0.0	36.0	0.0	26.6	72129	22.0	6.1	215	5.62	35.9	26.91	35.1	645.6366	4.3389683	6.470237	50.0					122.76	54.66	47.98	0.45		600.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	302	"Teff"	"Footslope"	1.0	40	9	20	0	7	3.6	30.0	0.0	0.25	0.0625	1.0	1.0	1.0	1.0	1.0	0.0	1	1	0	1	64.0	20.0	4096.0	1280.0	64.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	120.0				75.0	122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	146	"Teff"	"Footslope"	1.0	45	12	20	1	5	2.4	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	1.0	0.0	0	0	0	1	19.0	17.0	361.0	323.0	19.0	0.0	0.0	20.3	10282	15.6	8.7	255	5.96	42.4	25.96	33.0	601.13165	4.0162964	6.398814		36.8				122.76	54.66	47.98	0.45		500.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	18	"Teff"	"Footslope"	1.0	50	12	30	0	10	4.4	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0	18.0	20.0	324.0	360.0	18.0	0.0	0.0	24.4	34416	19.8	5.8	228	5.59	38.5	27.55	33.8	605.9564	4.6297474	6.406808	60.0					122.76	54.66	47.98	0.45		1200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	309	"Teff"	"Footslope"	1.0	55	13	25	1	8	4.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	0	1	0	1	64.0	20.0	4096.0	1280.0	64.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	70.0				70.0	122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	388	"Wheat"	"Midslope"	1.0	40	6	3	1	7	3.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	23.0	0.0	529.0	0.0	0.0	23.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447					75.0	122.76	54.66	47.98		0.39	500.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	26	"Teff"	"Midslope"	1.0	38	13	4	1	5	2.6	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	18.0	20.0	324.0	360.0	0.0	18.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	75.6					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	318	"Teff"	"Midslope"	1.0	50	5	25	1	9	4.2	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245						122.76	54.66	47.98	0.45		1200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	139	"Teff"	"Midslope"	0.0	35	0	15	1	6	2.5	30.0	1.0	0.125	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3	10282	15.6	8.7	255	5.96	42.4	25.96	33.0	601.13165	4.0162964	6.398814						122.76	54.66	47.98	0.45		600.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	149	"Sorghum"	"Midslope"	1.0	60	0	20	1	8	4.1	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	1.0	1.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	11649	17.0	8.0	253	5.94	41.8	26.89	33.2	586.9713	4.233331	6.374976						122.76	54.66	47.98			400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	8	"Teff"	"Footslope"	0.0	38	0	20	1	7	3.6	30.0	1.0	0.625	0.390625	1.0	0.0	0.0	1.0	1.0	0.0	0	1	0	1	76.8	24.0	5898.24	1843.2001	76.8	0.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	43.333332				43.333332	122.76	54.66	47.98	0.45		240.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	140	"Teff"	"Footslope"	0.0	35	0	10	0	4	2.1	30.0	1.0	0.125	0.015625	0.0	1.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	17943	17.7	7.7	264	5.82	39.3	26.95	33.2	601.13165	4.0162964	6.398814						122.76	54.66	47.98	0.45		800.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	68	"Teff"	"Footslope"	1.0	54	8	30	1	7	3.4	30.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6	33481	18.4	9.1	219	5.73	41.8	25.58	31.0	742.1283	2.3554208	6.6095223						122.76	54.66	47.98	0.45		1100.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	1	"Teff"	"Footslope"	1.0	45	8	27	0	7	3.6	30.0	1.0	0.125	0.015625	1.0	1.0	1.0	0.0	1.0	0.0	0	1	1	1	36.0	40.0	1296.0	1440.0	36.0	0.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	32.0					122.76	54.66	47.98	0.45		800.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	393	"Teff"	"Footslope"	1.0	42	8	25	0	8	3.7	30.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447						122.76	54.66	47.98	0.45		100.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	377	"Teff"	"Midslope"	1.0	25	13	7	1	5	2.8	30.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	16.0	5.0	256.0	80.0	0.0	16.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	50.0				50.0	122.76	54.66	47.98	0.45		100.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	388	"Wheat"	"Midslope"	1.0	40	6	3	1	7	3.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	1.0	0.0	0	1	0	1	41.0	20.0	1681.0	820.0	0.0	41.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	60.0				75.0	122.76	54.66	47.98		0.39	600.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	256	"Teff"	"Midslope"	1.0	50	15	25	0	6	3.3	30.0	1.0	0.5	0.25	1.0	0.0	1.0	1.0	0.0	0.0	1	1	0	1	18.0	20.0	324.0	360.0	0.0	18.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	38.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	49	"Teff"	"Footslope"	0.0	50	3	30	0	7	3.4	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	1	0	0	1	9.0	10.0	81.0	90.0	9.0	0.0	0.0	24.9	43140	20.4	5.5	236	5.53	38.5	28.12	33.5	605.9564	4.6297474	6.406808	14.0					122.76	54.66	47.98	0.45		2.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	9	"Teff"	"Footslope"	1.0	56	6	30	1	9	3.8	30.0	1.0	0.75	0.5625	1.0	0.0	1.0	1.0	1.0	0.0	0	1	0	1	64.0	20.0	4096.0	1280.0	64.0	0.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	43.333332				43.333332	122.76	54.66	47.98	0.45		200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Dola"	51	147	"Teff"	"Footslope"	1.0	70	8	50	0	12	5.7	30.0	1.0	0.0625	0.00390625	1.0	0.0	0.0	1.0	1.0	0.0	0	0	0	0	36.0	40.0	1296.0	1440.0	36.0	0.0	0.0	20.3	10282	15.6	8.7	255	5.96	42.4	25.96	33.0	601.13165	4.0162964	6.398814	60.0					122.76	54.66	47.98	0.45		1200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	376	"Wheat"	"Midslope"	1.0	40	8	22	1	8	3.7	30.0	1.0	0.5	0.25	1.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	9.0	10.0	81.0	90.0	0.0	9.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	100.0					122.76	54.66	47.98		0.39	2.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	249	"Teff"	"Midslope"	1.0	39	10	15	0	11	5.2	30.0	1.0	0.75	0.5625	1.0	0.0	1.0	1.0	1.0	0.0	1	1	0	1	128.0	40.0	16384.0	5120.0	0.0	128.0	0.0	24.4	12857	16.6	9.6	233	5.96	35.3	24.3	37.0	680.9403	3.4412541	6.5234747	23.333334				24.95	122.76	54.66	47.98	0.45		266.66666
"Amhara"	"North_Gonder"	"West_Belesa"	"Ebrareg"	51	799	"Teff"	"Footslope"	0.0	25	7	5	1	3	1.6	30.0	1.0	0.25	0.0625	1.0	0.0	1.0	1.0	0.0	0.0	1	0	0	1	38.0	34.0	1444.0	1292.0	38.0	0.0	0.0	18.4	1384	10.3	11.5	254	6.89	30.5	28.22	39.4	935.66223	1.0919951	6.8412547		26.0				114.67	53.46	46.65	0.47		1200.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	306	"Teff"	"Footslope"	1.0	50	8	32	1	8	3.7	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	1.0	0.0	0.0	0	0	0	1	18.0	20.0	324.0	360.0	18.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	50.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	57	"Teff"	"Footslope"	1.0	42	10	5	0	7	3.0	30.0	1.0	0.25	0.0625	1.0	1.0	1.0	1.0	1.0	0.0	1	1	1	1	256.0	80.0	65536.0	20480.0	256.0	0.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	38.0				38.0	122.76	54.66	47.98	0.45		300.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	387	"Teff"	"Midslope"	1.0	45	4	20	1	6	2.9	30.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	18.0	20.0	324.0	360.0	0.0	18.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	50.0					122.76	54.66	47.98	0.45		300.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	259	"Teff"	"Footslope"	1.0	50	0	30	1	2	1.5	30.0	1.0	0.5	0.25	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	1	64.0	20.0	4096.0	1280.0	64.0	0.0	0.0	24.7	13189	16.5	9.2	229	6.0	35.0	24.32	37.2	692.03534	3.353107	6.539637	60.0				74.0	122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	388	"Teff"	"Midslope"	1.0	40	6	3	1	7	3.2	30.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	1	20.5	10.0	420.25	205.0	0.0	20.5	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	60.0				60.0	122.76	54.66	47.98	0.45		150.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	49	"Sorghum"	"Footslope"	0.0	50	3	30	0	7	3.4	30.0	1.0	0.06	0.0036	0.0	1.0	0.0	0.0	1.0	0.0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9	43140	20.4	5.5	236	5.53	38.5	28.12	33.5	605.9564	4.6297474	6.406808						122.76	54.66	47.98			166.66667
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	245	"Teff"	"Footslope"	0.0	35	6	17	0	8	3.7	30.0	1.0	0.25	0.0625	1.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	18.0	20.0	324.0	360.0	18.0	0.0	0.0	24.7	13189	16.5	9.2	229	6.0	35.0	24.32	37.2	692.03534	3.353107	6.539637	60.0					122.76	54.66	47.98	0.45		400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	310	"Teff"	"Footslope"	1.0	42	10	26	1	7	3.2	30.0	1.0	0.125	0.015625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	1	1	164.0	80.0	26896.0	13120.0	164.0	0.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	44.0				75.0	122.76	54.66	47.98	0.45		800.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Tiyo_Hembecho"	51	303	"Wheat"	"Midslope"	1.0	60	0	40	0	9	4.8	30.0	1.0	0.5	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6	9273	15.7	9.4	216	6.08	36.5	24.08	34.9	692.03534	3.353107	6.539637						122.76	54.66	47.98		0.39	400.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Qorike_Doge"	51	1	"Wheat"	"Footslope"	1.0	45	8	27	0	7	3.6	30.0	0.0	0.08	0.0064	1.0	1.0	1.0	0.0	1.0	0.0	0	1	0	1	28.125	31.25	791.0156	878.90625	28.125	0.0	0.0	25.7	44121	20.1	5.8	216	5.65	37.9	27.31	35.3	605.9564	4.6297474	6.406808	32.0					122.76	54.66	47.98		0.39	625.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Afama_Banicha"	51	376	"Teff"	"Midslope"	1.0	40	8	22	1	8	3.7	30.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	0	0	1	9.0	10.0	81.0	90.0	0.0	9.0	0.0	27.0	60873	20.7	5.5	236	5.53	36.9	27.39	34.3	629.88983	4.2609105	6.4455447	100.0					122.76	54.66	47.98	0.45		2.0
"Southern_Nations,_Nationalities_and_Peoples"	"Wolayita"	"Boloso_Sore"	"Shuye_Homba"	51	318	"Teff"	"Midslope"	1.0	50	5	25	1	9	4.2	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	72.0	80.0	5184.0	5760.0	0.0	72.0	0.0	26.6	13079	16.7	7.9	222	5.88	35.9	26.01	36.3	656.4354	3.945257	6.4868245	50.0					122.76	54.66	47.98	0.45		1200.0
